"campaign_id","date","channel","campaign_type","device_type","os","country","impressions","clicks","conversions","spend_usd","revenue_usd"
"TIKTOK_CAMP_002","2025-06-29","TikTok","acquisition","Mobile","iOS","India","1000","8","0","1686.58","2260.02"
"GOOGLE_CAMP_037","2025-07-08","Google","acquisition","Mobile","Android","Japan","20000","488","64","1980.86","2178.95"
"TIKTOK_CAMP_014","2025-07-01","TikTok","acquisition","Mobile","Android","India","1254","14","0","1971.43","2641.72"
"GOOGLE_CAMP_011","2025-07-01","Google","acquisition","Mobile","iOS","Germany","18864","116","11","2347.16","2581.88"
"META_CAMP_032","2025-07-06","Meta","acquisition","Desktop","Desktop","USA","2395","13","2","9130.66","8674.13"
"TABOOLA_CAMP_034","2025-06-26","Taboola","acquisition","Mobile","Android","USA","10590","480","59","3942.43","2365.46"
"GOOGLE_CAMP_038","2025-07-05","Google","acquisition","Mobile","Android","Japan","15998","749","28","1297.16","1426.88"
"AFFILIATE_CAMP_030","2025-07-06","Affiliate","acquisition","Mobile","iOS","USA","14382","153","4","1810.38","1176.75"
"GOOGLE_CAMP_003","2025-06-25","Google","acquisition","Desktop","Desktop","India","20000","601","76","4629.9","5092.89"
"TIKTOK_CAMP_015","2025-07-08","TikTok","acquisition","Mobile","Android","USA","2297","31","1","70.89","94.99"
"TIKTOK_CAMP_050","2025-06-14","TikTok","acquisition","Desktop","Desktop","UK","1858","61","17","2984.85","3999.7"
"GOOGLE_CAMP_011","2025-07-06","Google","acquisition","Mobile","Android","Japan","10301","354","14","3062.72","3368.99"
"GOOGLE_CAMP_029","2025-06-21","Google","acquisition","Mobile","iOS","Brazil","6244","109","21","5187.06","5705.77"
"META_CAMP_050","2025-06-25","Meta","acquisition","Desktop","Desktop","Brazil","4649","87","15","7454.78","7082.04"
"AFFILIATE_CAMP_016","2025-07-12","Affiliate","acquisition","Mobile","iOS","UK","1817","22","3","871.24","566.31"
"META_CAMP_041","2025-06-25","Meta","acquisition","Mobile","Android","USA","1680","32","5","6780.82","6441.78"
"MOLOCO_CAMP_031","2025-06-27","Moloco","retargeting","Desktop","Desktop","Germany","4309","186","6","12640.21","11376.19"
"GOOGLE_CAMP_021","2025-07-09","Google","acquisition","Mobile","iOS","Japan","11028","484","78","1527.72","1680.49"
"GOOGLE_CAMP_045","2025-07-05","Google","acquisition","Mobile","iOS","Germany","5282","147","7","4970.86","5467.95"
"MOLOCO_CAMP_048","2025-06-20","Moloco","retargeting","Mobile","Android","UK","17496","808","99","733.84","660.46"
"META_CAMP_036","2025-07-09","Meta","acquisition","Mobile","Android","Brazil","1000","39","5","3250.96","3088.41"
"META_CAMP_028","2025-06-15","Meta","acquisition","Mobile","iOS","Canada","1416","47","12","12752.1","12114.5"
"TABOOLA_CAMP_025","2025-06-14","Taboola","acquisition","Mobile","iOS","Brazil","3608","163","9","3390.04","2034.02"
"TABOOLA_CAMP_006","2025-07-04","Taboola","acquisition","Mobile","iOS","Brazil","11986","551","73","2802.91","1681.75"
"AFFILIATE_CAMP_039","2025-07-03","Affiliate","acquisition","Mobile","Android","UK","12933","293","17","2567.36","1668.78"
"GOOGLE_CAMP_021","2025-06-23","Google","acquisition","Mobile","iOS","Brazil","1203","46","3","3999.98","4399.98"
"GOOGLE_CAMP_003","2025-06-29","Google","acquisition","Mobile","iOS","UK","8685","206","46","1960.97","2157.07"
"GOOGLE_CAMP_030","2025-07-11","Google","acquisition","Mobile","Android","India","9761","246","53","2947.4","3242.14"
"GOOGLE_CAMP_043","2025-06-21","Google","acquisition","Mobile","iOS","India","11809","147","9","620.89","682.98"
"META_CAMP_012","2025-07-09","Meta","acquisition","Desktop","Desktop","UK","6025","267","39","15000.0","14250.0"
"MOLOCO_CAMP_050","2025-06-15","Moloco","retargeting","Mobile","iOS","Germany","7151","88","4","2815.9","2534.31"
"GOOGLE_CAMP_028","2025-06-23","Google","acquisition","Mobile","Android","India","20000","278","26","2341.11","2575.22"
"GOOGLE_CAMP_035","2025-06-24","Google","acquisition","Mobile","Android","Germany","1013","7","1","2342.41","2576.65"
"META_CAMP_019","2025-06-26","Meta","acquisition","Desktop","Desktop","UK","9003","314","10","2987.5","2838.12"
"GOOGLE_CAMP_003","2025-06-12","Google","acquisition","Desktop","Desktop","Germany","9721","293","43","909.82","1000.8"
"GOOGLE_CAMP_021","2025-07-01","Google","acquisition","Desktop","Desktop","India","6673","272","50","4765.42","5241.96"
"GOOGLE_CAMP_047","2025-07-10","Google","acquisition","Mobile","iOS","USA","5129","129","8","1234.46","1357.91"
"GOOGLE_CAMP_044","2025-06-21","Google","acquisition","Mobile","iOS","India","2265","70","5","906.73","997.4"
"GOOGLE_CAMP_013","2025-06-25","Google","acquisition","Mobile","iOS","Japan","3921","81","5","483.96","532.36"
"TABOOLA_CAMP_039","2025-06-18","Taboola","acquisition","Mobile","Android","Canada","3546","141","4","851.29","510.77"
"GOOGLE_CAMP_028","2025-06-24","Google","acquisition","Mobile","Android","Germany","18690","708","70","8600.05","9460.06"
"AFFILIATE_CAMP_021","2025-06-28","Affiliate","acquisition","Mobile","Android","Japan","8368","132","9","758.53","493.04"
"META_CAMP_039","2025-07-05","Meta","acquisition","Mobile","iOS","Japan","20000","299","10","305.96","290.66"
"GOOGLE_CAMP_002","2025-07-05","Google","acquisition","Mobile","iOS","UK","20000","991","247","961.05","1057.16"
"AFFILIATE_CAMP_047","2025-07-07","Affiliate","acquisition","Mobile","iOS","USA","4192","188","44","1291.96","839.77"
"GOOGLE_CAMP_048","2025-06-13","Google","acquisition","Mobile","iOS","India","12546","112","24","909.17","1000.09"
"TABOOLA_CAMP_009","2025-07-06","Taboola","acquisition","Mobile","Android","Germany","3585","108","15","208.07","124.84"
"TABOOLA_CAMP_033","2025-07-06","Taboola","acquisition","Mobile","iOS","Canada","12065","553","112","2133.36","1280.02"
"GOOGLE_CAMP_016","2025-07-11","Google","acquisition","Desktop","Desktop","UK","1497","61","2","1953.37","2148.71"
"GOOGLE_CAMP_027","2025-06-23","Google","acquisition","Mobile","Android","India","14303","434","23","6689.34","7358.27"
"GOOGLE_CAMP_034","2025-06-27","Google","acquisition","Mobile","Android","Japan","8195","148","32","472.22","519.44"
"GOOGLE_CAMP_003","2025-07-07","Google","acquisition","Mobile","iOS","Japan","3999","109","29","1599.61","1759.57"
"AFFILIATE_CAMP_031","2025-07-01","Affiliate","acquisition","Desktop","Desktop","UK","2662","19","1","1745.17","1134.36"
"GOOGLE_CAMP_009","2025-07-02","Google","acquisition","Mobile","Android","Germany","1000","36","7","7572.0","8329.2"
"META_CAMP_013","2025-07-12","Meta","acquisition","Mobile","iOS","Canada","20000","623","65","1813.68","1723.0"
"GOOGLE_CAMP_015","2025-06-29","Google","acquisition","Desktop","Desktop","Japan","2747","45","2","423.23","465.55"
"GOOGLE_CAMP_047","2025-06-26","Google","acquisition","Mobile","Android","Brazil","14972","232","24","10377.9","11415.69"
"AFFILIATE_CAMP_032","2025-06-27","Affiliate","acquisition","Mobile","iOS","Canada","11817","525","134","7149.21","4646.99"
"META_CAMP_002","2025-06-12","Meta","acquisition","Mobile","iOS","Japan","20000","877","88","577.04","548.19"
"GOOGLE_CAMP_037","2025-07-08","Google","acquisition","Mobile","iOS","UK","9282","137","19","382.93","421.22"
"GOOGLE_CAMP_007","2025-07-02","Google","acquisition","Desktop","Desktop","India","11020","175","6","4540.08","4994.09"
"GOOGLE_CAMP_027","2025-06-29","Google","acquisition","Desktop","Desktop","USA","1000","32","4","11608.49","12769.34"
"TABOOLA_CAMP_012","2025-06-14","Taboola","acquisition","Mobile","iOS","Canada","1000","28","5","6491.2","3894.72"
"GOOGLE_CAMP_012","2025-07-08","Google","acquisition","Mobile","iOS","Germany","3419","151","38","1618.35","1780.18"
"GOOGLE_CAMP_022","2025-06-12","Google","acquisition","Desktop","Desktop","Germany","2806","82","3","2009.67","2210.64"
"GOOGLE_CAMP_041","2025-07-06","Google","acquisition","Mobile","Android","Germany","1815","27","3","2848.25","3133.08"
"GOOGLE_CAMP_008","2025-06-15","Google","acquisition","Mobile","Android","UK","1290","17","1","14343.54","15777.89"
"AFFILIATE_CAMP_025","2025-06-14","Affiliate","acquisition","Desktop","Desktop","Germany","1000","11","0","1086.97","706.53"
"TIKTOK_CAMP_032","2025-06-16","TikTok","acquisition","Desktop","Desktop","Brazil","3121","63","3","10819.83","14498.57"
"MOLOCO_CAMP_023","2025-06-16","Moloco","retargeting","Mobile","iOS","USA","4484","94","6","7102.09","6391.88"
"TABOOLA_CAMP_045","2025-06-26","Taboola","acquisition","Mobile","iOS","Japan","9260","178","18","1279.51","767.71"
"TIKTOK_CAMP_049","2025-07-03","TikTok","acquisition","Mobile","iOS","Canada","8443","233","51","10821.99","14501.47"
"AFFILIATE_CAMP_047","2025-06-26","Affiliate","acquisition","Desktop","Desktop","Japan","4503","95","22","1129.16","733.95"
"GOOGLE_CAMP_008","2025-06-25","Google","acquisition","Desktop","Desktop","UK","3826","44","9","286.13","314.74"
"AFFILIATE_CAMP_022","2025-07-03","Affiliate","acquisition","Desktop","Desktop","Canada","5128","240","50","2217.9","1441.64"
"META_CAMP_005","2025-07-10","Meta","acquisition","Mobile","Android","Canada","1000","32","3","3354.94","3187.19"
"MOLOCO_CAMP_007","2025-07-03","Moloco","retargeting","Mobile","Android","Germany","1000","45","5","3706.61","3335.95"
"META_CAMP_012","2025-06-13","Meta","acquisition","Desktop","Desktop","Brazil","6550","154","33","147.87","140.48"
"META_CAMP_037","2025-06-29","Meta","acquisition","Mobile","Android","Brazil","15235","85","17","13410.82","12740.28"
"META_CAMP_016","2025-06-22","Meta","acquisition","Mobile","iOS","Canada","20000","237","45","1207.95","1147.55"
"META_CAMP_006","2025-06-28","Meta","acquisition","Desktop","Desktop","UK","20000","777","124","7548.62","7171.19"
"AFFILIATE_CAMP_041","2025-06-22","Affiliate","acquisition","Desktop","Desktop","USA","9565","68","5","822.51","534.63"
"META_CAMP_019","2025-06-24","Meta","acquisition","Mobile","iOS","Japan","1000","49","9","8426.64","8005.31"
"META_CAMP_036","2025-07-11","Meta","acquisition","Desktop","Desktop","Germany","6025","224","32","9076.36","8622.54"
"META_CAMP_016","2025-06-13","Meta","acquisition","Mobile","Android","USA","1000","17","2","8415.76","7994.97"
"META_CAMP_020","2025-06-13","Meta","acquisition","Mobile","Android","USA","9954","172","18","280.13","266.12"
"GOOGLE_CAMP_028","2025-06-14","Google","acquisition","Mobile","iOS","Brazil","1021","37","5","85.98","94.58"
"META_CAMP_037","2025-07-01","Meta","acquisition","Desktop","Desktop","Brazil","11763","550","102","2331.09","2214.54"
"GOOGLE_CAMP_034","2025-06-30","Google","acquisition","Mobile","iOS","USA","2692","71","20","6846.65","7531.32"
"META_CAMP_022","2025-06-26","Meta","acquisition","Mobile","Android","India","5773","37","9","15000.0","14250.0"
"GOOGLE_CAMP_013","2025-06-23","Google","acquisition","Mobile","Android","Canada","1000","44","9","5699.81","6269.79"
"MOLOCO_CAMP_039","2025-07-05","Moloco","retargeting","Mobile","Android","Japan","14708","164","24","2249.42","2024.48"
"MOLOCO_CAMP_031","2025-07-08","Moloco","retargeting","Mobile","Android","India","19336","158","41","5184.02","4665.62"
"META_CAMP_039","2025-06-16","Meta","acquisition","Desktop","Desktop","India","6758","127","18","3455.69","3282.91"
"GOOGLE_CAMP_003","2025-07-09","Google","acquisition","Mobile","iOS","India","18619","583","161","929.38","1022.32"
"META_CAMP_009","2025-07-06","Meta","acquisition","Mobile","iOS","Germany","5190","173","16","9193.66","8733.98"
"GOOGLE_CAMP_038","2025-06-12","Google","acquisition","Mobile","iOS","USA","2851","58","8","5936.18","6529.8"
"TIKTOK_CAMP_014","2025-07-11","TikTok","acquisition","Mobile","Android","Japan","20000","197","23","6815.91","9133.32"
"META_CAMP_020","2025-06-24","Meta","acquisition","Desktop","Desktop","Germany","18336","266","47","9402.07","8931.97"
"GOOGLE_CAMP_021","2025-06-18","Google","acquisition","Desktop","Desktop","Germany","2466","43","5","4025.45","4428.0"
"GOOGLE_CAMP_044","2025-06-13","Google","acquisition","Mobile","iOS","Canada","1000","33","4","1853.24","2038.56"
"TABOOLA_CAMP_021","2025-07-11","Taboola","acquisition","Mobile","Android","Germany","4366","62","6","141.06","84.64"
"MOLOCO_CAMP_024","2025-06-17","Moloco","retargeting","Mobile","iOS","Japan","1042","9","1","1201.32","1081.19"
"MOLOCO_CAMP_047","2025-06-22","Moloco","retargeting","Mobile","iOS","Germany","2655","99","20","1354.28","1218.85"
"MOLOCO_CAMP_021","2025-07-03","Moloco","retargeting","Mobile","Android","USA","20000","637","176","4241.65","3817.48"
"GOOGLE_CAMP_019","2025-06-29","Google","acquisition","Desktop","Desktop","Brazil","7805","348","96","4934.76","5428.24"
"GOOGLE_CAMP_010","2025-06-29","Google","acquisition","Mobile","Android","Canada","1000","40","7","2761.59","3037.75"
"MOLOCO_CAMP_039","2025-06-26","Moloco","retargeting","Desktop","Desktop","Japan","4398","183","33","5253.88","4728.49"
"AFFILIATE_CAMP_004","2025-06-30","Affiliate","acquisition","Desktop","Desktop","USA","4151","74","20","4329.93","2814.45"
"GOOGLE_CAMP_003","2025-06-16","Google","acquisition","Mobile","Android","Germany","10401","269","60","2488.84","2737.72"
"GOOGLE_CAMP_005","2025-07-02","Google","acquisition","Mobile","iOS","Canada","11091","312","90","10367.03","11403.73"
"MOLOCO_CAMP_032","2025-06-27","Moloco","retargeting","Mobile","Android","USA","8227","254","57","6080.37","5472.33"
"TIKTOK_CAMP_027","2025-06-21","TikTok","acquisition","Mobile","Android","Canada","3440","65","9","1091.53","1462.65"
"META_CAMP_036","2025-07-01","Meta","acquisition","Mobile","iOS","Brazil","3177","49","8","3494.99","3320.24"
"AFFILIATE_CAMP_017","2025-07-07","Affiliate","acquisition","Mobile","Android","Germany","7105","136","5","1569.03","1019.87"
"GOOGLE_CAMP_016","2025-07-01","Google","acquisition","Mobile","iOS","India","1018","6","0","3868.8","4255.68"
"GOOGLE_CAMP_023","2025-06-23","Google","acquisition","Mobile","Android","UK","1000","40","10","3436.89","3780.58"
"META_CAMP_013","2025-07-06","Meta","acquisition","Mobile","Android","Brazil","20000","109","17","10133.7","9627.02"
"META_CAMP_019","2025-07-04","Meta","acquisition","Desktop","Desktop","Japan","1035","37","3","87.57","83.19"
"GOOGLE_CAMP_032","2025-07-10","Google","acquisition","Mobile","Android","UK","3619","47","10","1487.77","1636.55"
"GOOGLE_CAMP_028","2025-06-13","Google","acquisition","Mobile","Android","Canada","11753","274","38","2921.46","3213.61"
"GOOGLE_CAMP_034","2025-06-18","Google","acquisition","Mobile","iOS","Japan","2746","75","5","467.45","514.2"
"META_CAMP_024","2025-06-14","Meta","acquisition","Mobile","iOS","Germany","8184","172","36","2667.75","2534.36"
"MOLOCO_CAMP_002","2025-07-06","Moloco","retargeting","Mobile","Android","India","4216","183","35","15000.0","13500.0"
"MOLOCO_CAMP_005","2025-06-23","Moloco","retargeting","Desktop","Desktop","Brazil","1947","45","6","8188.72","7369.85"
"META_CAMP_010","2025-07-07","Meta","acquisition","Desktop","Desktop","UK","20000","646","150","15000.0","14250.0"
"GOOGLE_CAMP_004","2025-07-09","Google","acquisition","Desktop","Desktop","Germany","2560","47","8","2703.83","2974.21"
"AFFILIATE_CAMP_008","2025-07-11","Affiliate","acquisition","Mobile","iOS","USA","6182","65","17","1710.01","1111.51"
"META_CAMP_022","2025-06-15","Meta","acquisition","Desktop","Desktop","India","2718","71","5","15000.0","14250.0"
"GOOGLE_CAMP_021","2025-06-13","Google","acquisition","Desktop","Desktop","Brazil","12253","582","154","1318.83","1450.71"
"GOOGLE_CAMP_033","2025-06-23","Google","acquisition","Desktop","Desktop","Germany","18087","860","200","3289.3","3618.23"
"MOLOCO_CAMP_013","2025-07-09","Moloco","retargeting","Mobile","Android","India","2795","74","15","3432.35","3089.12"
"META_CAMP_027","2025-06-24","Meta","acquisition","Desktop","Desktop","Canada","4658","212","15","4421.37","4200.3"
"TIKTOK_CAMP_047","2025-07-09","TikTok","acquisition","Mobile","Android","Germany","20000","355","83","2896.93","3881.89"
"GOOGLE_CAMP_038","2025-07-10","Google","acquisition","Mobile","Android","Germany","14871","676","157","5377.12","5914.83"
"GOOGLE_CAMP_032","2025-06-18","Google","acquisition","Mobile","iOS","Brazil","10365","68","7","8182.52","9000.77"
"GOOGLE_CAMP_006","2025-07-07","Google","acquisition","Mobile","iOS","Germany","2640","118","35","4418.69","4860.56"
"TABOOLA_CAMP_035","2025-07-08","Taboola","acquisition","Desktop","Desktop","Germany","6642","315","68","770.35","462.21"
"GOOGLE_CAMP_049","2025-07-11","Google","acquisition","Mobile","Android","Canada","1000","5","0","1510.83","1661.91"
"META_CAMP_043","2025-06-20","Meta","acquisition","Mobile","iOS","Germany","1000","6","1","1407.53","1337.15"
"TIKTOK_CAMP_034","2025-06-26","TikTok","acquisition","Desktop","Desktop","UK","3209","74","20","15000.0","20100.0"
"GOOGLE_CAMP_032","2025-06-23","Google","acquisition","Mobile","Android","India","19605","492","138","7271.57","7998.73"
"GOOGLE_CAMP_007","2025-06-26","Google","acquisition","Desktop","Desktop","USA","6485","61","10","1559.39","1715.33"
"META_CAMP_018","2025-06-22","Meta","acquisition","Mobile","iOS","India","4489","198","48","3009.25","2858.79"
"GOOGLE_CAMP_040","2025-07-01","Google","acquisition","Mobile","iOS","Germany","1000","39","5","147.59","162.35"
"GOOGLE_CAMP_047","2025-06-28","Google","acquisition","Mobile","Android","USA","2847","108","28","831.83","915.01"
"GOOGLE_CAMP_029","2025-06-25","Google","acquisition","Desktop","Desktop","Canada","2182","73","8","1156.68","1272.35"
"META_CAMP_003","2025-07-11","Meta","acquisition","Mobile","Android","Japan","8655","424","24","910.15","864.64"
"GOOGLE_CAMP_014","2025-07-08","Google","acquisition","Mobile","Android","USA","1962","55","9","1034.11","1137.52"
"GOOGLE_CAMP_041","2025-06-19","Google","acquisition","Desktop","Desktop","Canada","2016","27","2","2859.81","3145.79"
"GOOGLE_CAMP_044","2025-06-16","Google","acquisition","Mobile","Android","Japan","12590","495","85","403.64","444.0"
"GOOGLE_CAMP_004","2025-06-30","Google","acquisition","Desktop","Desktop","Japan","6125","295","8","212.98","234.28"
"AFFILIATE_CAMP_002","2025-07-10","Affiliate","acquisition","Desktop","Desktop","Brazil","20000","627","94","3687.16","2396.65"
"TIKTOK_CAMP_050","2025-06-12","TikTok","acquisition","Desktop","Desktop","India","6204","158","39","133.89","179.41"
